Time	Node	Type	Packets	
129.5	1	CacheMisses	5
129.5	2	CacheHits	0
129.5	2	CacheMisses	5
129.5	3	CacheHits	0
129.5	3	CacheMisses	5
130	0	CacheHits	0
130	0	CacheMisses	5
130	1	CacheHits	0
130	1	CacheMisses	5
130	2	CacheHits	0
130	2	CacheMisses	5
130	3	CacheHits	0
130	3	CacheMisses	5
130.5	0	CacheHits	0
130.5	0	CacheMisses	5
130.5	1	CacheHits	0
130.5	1	CacheMisses	5
130.5	2	CacheHits	0
130.5	2	CacheMisses	5
130.5	3	CacheHits	0
130.5	3	CacheMisses	5
131	0	CacheHits	0
131	0	CacheMisses	5
131	1	CacheHits	0
131	1	CacheMisses	5
131	2	CacheHits	0
131	2	CacheMisses	5
131	3	CacheHits	0
131	3	CacheMisses	5
131.5	0	CacheHits	0
131.5	0	CacheMisses	5
131.5	1	CacheHits	0
131.5	1	CacheMisses	5
131.5	2	CacheHits	0
131.5	2	CacheMisses	5
131.5	3	CacheHits	0
131.5	3	CacheMisses	5
132	0	CacheHits	0
132	0	CacheMisses	5
132	1	CacheHits	0
132	1	CacheMisses	5
132	2	CacheHits	0
132	2	CacheMisses	5
132	3	CacheHits	0
132	3	CacheMisses	5
132.5	0	CacheHits	0
132.5	0	CacheMisses	5
132.5	1	CacheHits	0
132.5	1	CacheMisses	5
132.5	2	CacheHits	0
132.5	2	CacheMisses	5
132.5	3	CacheHits	0
132.5	3	CacheMisses	5
133	0	CacheHits	0
133	0	CacheMisses	5
133	1	CacheHits	0
133	1	CacheMisses	5
133	2	CacheHits	0
133	2	CacheMisses	5
133	3	CacheHits	0
133	3	CacheMisses	5
133.5	0	CacheHits	0
133.5	0	CacheMisses	5
133.5	1	CacheHits	0
133.5	1	CacheMisses	5
133.5	2	CacheHits	0
133.5	2	CacheMisses	5
133.5	3	CacheHits	0
133.5	3	CacheMisses	5
134	0	CacheHits	0
134	0	CacheMisses	5
134	1	CacheHits	0
134	1	CacheMisses	5
134	2	CacheHits	0
134	2	CacheMisses	5
134	3	CacheHits	0
134	3	CacheMisses	5
134.5	0	CacheHits	0
134.5	0	CacheMisses	5
134.5	1	CacheHits	0
134.5	1	CacheMisses	5
134.5	2	CacheHits	0
134.5	2	CacheMisses	5
134.5	3	CacheHits	0
134.5	3	CacheMisses	5
135	0	CacheHits	0
135	0	CacheMisses	5
135	1	CacheHits	0
135	1	CacheMisses	5
135	2	CacheHits	0
135	2	CacheMisses	5
135	3	CacheHits	0
135	3	CacheMisses	5
135.5	0	CacheHits	0
135.5	0	CacheMisses	5
135.5	1	CacheHits	0
135.5	1	CacheMisses	5
135.5	2	CacheHits	0
135.5	2	CacheMisses	5
135.5	3	CacheHits	0
135.5	3	CacheMisses	5
136	0	CacheHits	0
136	0	CacheMisses	5
136	1	CacheHits	0
136	1	CacheMisses	5
136	2	CacheHits	0
136	2	CacheMisses	5
136	3	CacheHits	0
136	3	CacheMisses	5
136.5	0	CacheHits	0
136.5	0	CacheMisses	5
136.5	1	CacheHits	0
136.5	1	CacheMisses	5
136.5	2	CacheHits	0
136.5	2	CacheMisses	5
136.5	3	CacheHits	0
136.5	3	CacheMisses	5
137	0	CacheHits	0
137	0	CacheMisses	5
137	1	CacheHits	0
137	1	CacheMisses	5
137	2	CacheHits	0
137	2	CacheMisses	5
137	3	CacheHits	0
137	3	CacheMisses	5
137.5	0	CacheHits	0
137.5	0	CacheMisses	5
137.5	1	CacheHits	0
137.5	1	CacheMisses	5
137.5	2	CacheHits	0
137.5	2	CacheMisses	5
137.5	3	CacheHits	0
137.5	3	CacheMisses	5
138	0	CacheHits	0
138	0	CacheMisses	5
138	1	CacheHits	0
138	1	CacheMisses	5
138	2	CacheHits	0
138	2	CacheMisses	5
138	3	CacheHits	0
138	3	CacheMisses	5
138.5	0	CacheHits	0
138.5	0	CacheMisses	5
138.5	1	CacheHits	0
138.5	1	CacheMisses	5
138.5	2	CacheHits	0
138.5	2	CacheMisses	5
138.5	3	CacheHits	0
138.5	3	CacheMisses	5
139	0	CacheHits	0
139	0	CacheMisses	5
139	1	CacheHits	0
139	1	CacheMisses	5
139	2	CacheHits	0
139	2	CacheMisses	5
139	3	CacheHits	0
139	3	CacheMisses	5
139.5	0	CacheHits	0
139.5	0	CacheMisses	5
139.5	1	CacheHits	0
139.5	1	CacheMisses	5
139.5	2	CacheHits	0
139.5	2	CacheMisses	5
139.5	3	CacheHits	0
139.5	3	CacheMisses	5
140	0	CacheHits	0
140	0	CacheMisses	5
140	1	CacheHits	0
140	1	CacheMisses	5
140	2	CacheHits	0
140	2	CacheMisses	5
140	3	CacheHits	0
140	3	CacheMisses	5
140.5	0	CacheHits	0
140.5	0	CacheMisses	5
140.5	1	CacheHits	0
140.5	1	CacheMisses	5
140.5	2	CacheHits	0
140.5	2	CacheMisses	5
140.5	3	CacheHits	0
140.5	3	CacheMisses	5
141	0	CacheHits	0
141	0	CacheMisses	5
141	1	CacheHits	0
141	1	CacheMisses	5
141	2	CacheHits	0
141	2	CacheMisses	5
141	3	CacheHits	0
141	3	CacheMisses	5
141.5	0	CacheHits	0
141.5	0	CacheMisses	5
141.5	1	CacheHits	0
141.5	1	CacheMisses	5
141.5	2	CacheHits	0
141.5	2	CacheMisses	5
141.5	3	CacheHits	0
141.5	3	CacheMisses	5
142	0	CacheHits	0
142	0	CacheMisses	5
142	1	CacheHits	0
142	1	CacheMisses	5
142	2	CacheHits	0
142	2	CacheMisses	5
142	3	CacheHits	0
142	3	CacheMisses	5
142.5	0	CacheHits	0
142.5	0	CacheMisses	5
142.5	1	CacheHits	0
142.5	1	CacheMisses	5
142.5	2	CacheHits	0
142.5	2	CacheMisses	5
142.5	3	CacheHits	0
142.5	3	CacheMisses	5
143	0	CacheHits	0
143	0	CacheMisses	5
143	1	CacheHits	0
143	1	CacheMisses	5
143	2	CacheHits	0
143	2	CacheMisses	5
143	3	CacheHits	0
143	3	CacheMisses	5
143.5	0	CacheHits	0
143.5	0	CacheMisses	5
143.5	1	CacheHits	0
143.5	1	CacheMisses	5
143.5	2	CacheHits	0
143.5	2	CacheMisses	5
143.5	3	CacheHits	0
143.5	3	CacheMisses	5
144	0	CacheHits	0
144	0	CacheMisses	5
144	1	CacheHits	0
144	1	CacheMisses	5
144	2	CacheHits	0
144	2	CacheMisses	5
144	3	CacheHits	0
144	3	CacheMisses	5
144.5	0	CacheHits	0
144.5	0	CacheMisses	5
144.5	1	CacheHits	0
144.5	1	CacheMisses	5
144.5	2	CacheHits	0
144.5	2	CacheMisses	5
144.5	3	CacheHits	0
144.5	3	CacheMisses	5
145	0	CacheHits	0
145	0	CacheMisses	5
145	1	CacheHits	0
145	1	CacheMisses	5
145	2	CacheHits	0
145	2	CacheMisses	5
145	3	CacheHits	0
145	3	CacheMisses	5
145.5	0	CacheHits	0
145.5	0	CacheMisses	5
145.5	1	CacheHits	0
145.5	1	CacheMisses	5
145.5	2	CacheHits	0
145.5	2	CacheMisses	5
145.5	3	CacheHits	0
145.5	3	CacheMisses	5
146	0	CacheHits	0
146	0	CacheMisses	5
146	1	CacheHits	0
146	1	CacheMisses	5
146	2	CacheHits	0
146	2	CacheMisses	5
146	3	CacheHits	0
146	3	CacheMisses	5
146.5	0	CacheHits	0
146.5	0	CacheMisses	5
146.5	1	CacheHits	0
146.5	1	CacheMisses	5
146.5	2	CacheHits	0
146.5	2	CacheMisses	5
146.5	3	CacheHits	0
146.5	3	CacheMisses	5
147	0	CacheHits	0
147	0	CacheMisses	5
147	1	CacheHits	0
147	1	CacheMisses	5
147	2	CacheHits	0
147	2	CacheMisses	5
147	3	CacheHits	0
147	3	CacheMisses	5
147.5	0	CacheHits	0
147.5	0	CacheMisses	5
147.5	1	CacheHits	0
147.5	1	CacheMisses	5
147.5	2	CacheHits	0
147.5	2	CacheMisses	5
147.5	3	CacheHits	0
147.5	3	CacheMisses	5
148	0	CacheHits	0
148	0	CacheMisses	5
148	1	CacheHits	0
148	1	CacheMisses	5
148	2	CacheHits	0
148	2	CacheMisses	5
148	3	CacheHits	0
148	3	CacheMisses	5
148.5	0	CacheHits	0
148.5	0	CacheMisses	5
148.5	1	CacheHits	0
148.5	1	CacheMisses	5
148.5	2	CacheHits	0
148.5	2	CacheMisses	5
148.5	3	CacheHits	0
148.5	3	CacheMisses	5
149	0	CacheHits	0
149	0	CacheMisses	5
149	1	CacheHits	0
149	1	CacheMisses	5
149	2	CacheHits	0
149	2	CacheMisses	5
149	3	CacheHits	0
149	3	CacheMisses	5
149.5	0	CacheHits	0
149.5	0	CacheMisses	5
149.5	1	CacheHits	0
149.5	1	CacheMisses	5
149.5	2	CacheHits	0
149.5	2	CacheMisses	5
149.5	3	CacheHits	0
149.5	3	CacheMisses	5
150	0	CacheHits	0
150	0	CacheMisses	5
150	1	CacheHits	0
150	1	CacheMisses	5
150	2	CacheHits	0
150	2	CacheMisses	5
150	3	CacheHits	0
150	3	CacheMisses	5
150.5	0	CacheHits	0
150.5	0	CacheMisses	5
150.5	1	CacheHits	0
150.5	1	CacheMisses	5
150.5	2	CacheHits	0
150.5	2	CacheMisses	5
150.5	3	CacheHits	0
150.5	3	CacheMisses	5
151	0	CacheHits	0
151	0	CacheMisses	5
151	1	CacheHits	0
151	1	CacheMisses	5
151	2	CacheHits	0
151	2	CacheMisses	5
151	3	CacheHits	0
151	3	CacheMisses	5
151.5	0	CacheHits	0
151.5	0	CacheMisses	5
151.5	1	CacheHits	0
151.5	1	CacheMisses	5
151.5	2	CacheHits	0
151.5	2	CacheMisses	5
151.5	3	CacheHits	0
151.5	3	CacheMisses	5
152	0	CacheHits	0
152	0	CacheMisses	5
152	1	CacheHits	0
152	1	CacheMisses	5
152	2	CacheHits	0
152	2	CacheMisses	5
152	3	CacheHits	0
152	3	CacheMisses	5
152.5	0	CacheHits	0
152.5	0	CacheMisses	5
152.5	1	CacheHits	0
152.5	1	CacheMisses	5
152.5	2	CacheHits	0
152.5	2	CacheMisses	5
152.5	3	CacheHits	0
152.5	3	CacheMisses	5
153	0	CacheHits	0
153	0	CacheMisses	5
153	1	CacheHits	0
153	1	CacheMisses	5
153	2	CacheHits	0
153	2	CacheMisses	5
153	3	CacheHits	0
153	3	CacheMisses	5
153.5	0	CacheHits	0
153.5	0	CacheMisses	5
153.5	1	CacheHits	0
153.5	1	CacheMisses	5
153.5	2	CacheHits	0
153.5	2	CacheMisses	5
153.5	3	CacheHits	0
153.5	3	CacheMisses	5
154	0	CacheHits	0
154	0	CacheMisses	5
154	1	CacheHits	0
154	1	CacheMisses	5
154	2	CacheHits	0
154	2	CacheMisses	5
154	3	CacheHits	0
154	3	CacheMisses	5
154.5	0	CacheHits	0
154.5	0	CacheMisses	5
154.5	1	CacheHits	0
154.5	1	CacheMisses	5
154.5	2	CacheHits	0
154.5	2	CacheMisses	5
154.5	3	CacheHits	0
154.5	3	CacheMisses	5
155	0	CacheHits	0
155	0	CacheMisses	5
155	1	CacheHits	0
155	1	CacheMisses	5
155	2	CacheHits	0
155	2	CacheMisses	5
155	3	CacheHits	0
155	3	CacheMisses	5
155.5	0	CacheHits	0
155.5	0	CacheMisses	5
155.5	1	CacheHits	0
155.5	1	CacheMisses	5
155.5	2	CacheHits	0
155.5	2	CacheMisses	5
155.5	3	CacheHits	0
155.5	3	CacheMisses	5
156	0	CacheHits	0
156	0	CacheMisses	5
156	1	CacheHits	0
156	1	CacheMisses	5
156	2	CacheHits	0
156	2	CacheMisses	5
156	3	CacheHits	0
156	3	CacheMisses	5
156.5	0	CacheHits	0
156.5	0	CacheMisses	5
156.5	1	CacheHits	0
156.5	1	CacheMisses	5
156.5	2	CacheHits	0
156.5	2	CacheMisses	5
156.5	3	CacheHits	0
156.5	3	CacheMisses	5
157	0	CacheHits	0
157	0	CacheMisses	5
157	1	CacheHits	0
157	1	CacheMisses	5
157	2	CacheHits	0
157	2	CacheMisses	5
157	3	CacheHits	0
157	3	CacheMisses	5
157.5	0	CacheHits	0
157.5	0	CacheMisses	5
157.5	1	CacheHits	0
157.5	1	CacheMisses	5
157.5	2	CacheHits	0
157.5	2	CacheMisses	5
157.5	3	CacheHits	0
157.5	3	CacheMisses	5
158	0	CacheHits	0
158	0	CacheMisses	5
158	1	CacheHits	0
158	1	CacheMisses	5
158	2	CacheHits	0
158	2	CacheMisses	5
158	3	CacheHits	0
158	3	CacheMisses	5
158.5	0	CacheHits	0
158.5	0	CacheMisses	5
158.5	1	CacheHits	0
158.5	1	CacheMisses	5
158.5	2	CacheHits	0
158.5	2	CacheMisses	5
158.5	3	CacheHits	0
158.5	3	CacheMisses	5
159	0	CacheHits	0
159	0	CacheMisses	5
159	1	CacheHits	0
159	1	CacheMisses	5
159	2	CacheHits	0
159	2	CacheMisses	5
159	3	CacheHits	0
159	3	CacheMisses	5
159.5	0	CacheHits	0
159.5	0	CacheMisses	5
159.5	1	CacheHits	0
159.5	1	CacheMisses	5
159.5	2	CacheHits	0
159.5	2	CacheMisses	5
159.5	3	CacheHits	0
159.5	3	CacheMisses	5
160	0	CacheHits	0
160	0	CacheMisses	5
160	1	CacheHits	0
160	1	CacheMisses	5
160	2	CacheHits	0
160	2	CacheMisses	5
160	3	CacheHits	0
160	3	CacheMisses	5
160.5	0	CacheHits	0
160.5	0	CacheMisses	5
160.5	1	CacheHits	0
160.5	1	CacheMisses	5
160.5	2	CacheHits	0
160.5	2	CacheMisses	5
160.5	3	CacheHits	0
160.5	3	CacheMisses	5
161	0	CacheHits	0
161	0	CacheMisses	5
161	1	CacheHits	0
161	1	CacheMisses	5
161	2	CacheHits	0
161	2	CacheMisses	5
161	3	CacheHits	0
161	3	CacheMisses	5
161.5	0	CacheHits	0
161.5	0	CacheMisses	5
161.5	1	CacheHits	0
161.5	1	CacheMisses	5
161.5	2	CacheHits	0
161.5	2	CacheMisses	5
161.5	3	CacheHits	0
161.5	3	CacheMisses	5
162	0	CacheHits	0
162	0	CacheMisses	5
162	1	CacheHits	0
162	1	CacheMisses	5
162	2	CacheHits	0
162	2	CacheMisses	5
162	3	CacheHits	0
162	3	CacheMisses	5
162.5	0	CacheHits	0
162.5	0	CacheMisses	5
162.5	1	CacheHits	0
162.5	1	CacheMisses	5
162.5	2	CacheHits	0
162.5	2	CacheMisses	5
162.5	3	CacheHits	0
162.5	3	CacheMisses	5
163	0	CacheHits	0
163	0	CacheMisses	5
163	1	CacheHits	0
163	1	CacheMisses	5
163	2	CacheHits	0
163	2	CacheMisses	5
163	3	CacheHits	0
163	3	CacheMisses	5
163.5	0	CacheHits	0
163.5	0	CacheMisses	5
163.5	1	CacheHits	0
163.5	1	CacheMisses	5
163.5	2	CacheHits	0
163.5	2	CacheMisses	5
163.5	3	CacheHits	0
163.5	3	CacheMisses	5
164	0	CacheHits	0
164	0	CacheMisses	5
164	1	CacheHits	0
164	1	CacheMisses	5
164	2	CacheHits	0
164	2	CacheMisses	5
164	3	CacheHits	0
164	3	CacheMisses	5
164.5	0	CacheHits	0
164.5	0	CacheMisses	5
164.5	1	CacheHits	0
164.5	1	CacheMisses	5
164.5	2	CacheHits	0
164.5	2	CacheMisses	5
164.5	3	CacheHits	0
164.5	3	CacheMisses	5
165	0	CacheHits	0
165	0	CacheMisses	5
165	1	CacheHits	0
165	1	CacheMisses	5
165	2	CacheHits	0
165	2	CacheMisses	5
165	3	CacheHits	0
165	3	CacheMisses	5
165.5	0	CacheHits	0
165.5	0	CacheMisses	5
165.5	1	CacheHits	0
165.5	1	CacheMisses	5
165.5	2	CacheHits	0
165.5	2	CacheMisses	5
165.5	3	CacheHits	0
165.5	3	CacheMisses	5
166	0	CacheHits	0
166	0	CacheMisses	5
166	1	CacheHits	0
166	1	CacheMisses	5
166	2	CacheHits	0
166	2	CacheMisses	5
166	3	CacheHits	0
166	3	CacheMisses	5
166.5	0	CacheHits	0
166.5	0	CacheMisses	5
166.5	1	CacheHits	0
166.5	1	CacheMisses	5
166.5	2	CacheHits	0
166.5	2	CacheMisses	5
166.5	3	CacheHits	0
166.5	3	CacheMisses	5
167	0	CacheHits	0
167	0	CacheMisses	5
167	1	CacheHits	0
167	1	CacheMisses	5
167	2	CacheHits	0
167	2	CacheMisses	5
167	3	CacheHits	0
167	3	CacheMisses	5
167.5	0	CacheHits	0
167.5	0	CacheMisses	5
167.5	1	CacheHits	0
167.5	1	CacheMisses	5
167.5	2	CacheHits	0
167.5	2	CacheMisses	5
167.5	3	CacheHits	0
167.5	3	CacheMisses	5
168	0	CacheHits	0
168	0	CacheMisses	5
168	1	CacheHits	0
168	1	CacheMisses	5
168	2	CacheHits	0
168	2	CacheMisses	5
168	3	CacheHits	0
168	3	CacheMisses	5
168.5	0	CacheHits	0
168.5	0	CacheMisses	5
168.5	1	CacheHits	0
168.5	1	CacheMisses	5
168.5	2	CacheHits	0
168.5	2	CacheMisses	5
168.5	3	CacheHits	0
168.5	3	CacheMisses	5
169	0	CacheHits	0
169	0	CacheMisses	5
169	1	CacheHits	0
169	1	CacheMisses	5
169	2	CacheHits	0
169	2	CacheMisses	5
169	3	CacheHits	0
169	3	CacheMisses	5
169.5	0	CacheHits	0
169.5	0	CacheMisses	5
169.5	1	CacheHits	0
169.5	1	CacheMisses	5
169.5	2	CacheHits	0
169.5	2	CacheMisses	5
169.5	3	CacheHits	0
169.5	3	CacheMisses	5
170	0	CacheHits	0
170	0	CacheMisses	5
170	1	CacheHits	0
170	1	CacheMisses	5
170	2	CacheHits	0
170	2	CacheMisses	5
170	3	CacheHits	0
170	3	CacheMisses	5
170.5	0	CacheHits	0
170.5	0	CacheMisses	5
170.5	1	CacheHits	0
170.5	1	CacheMisses	5
170.5	2	CacheHits	0
170.5	2	CacheMisses	5
170.5	3	CacheHits	0
170.5	3	CacheMisses	5
171	0	CacheHits	0
171	0	CacheMisses	5
171	1	CacheHits	0
171	1	CacheMisses	5
171	2	CacheHits	0
171	2	CacheMisses	5
171	3	CacheHits	0
171	3	CacheMisses	5
171.5	0	CacheHits	0
171.5	0	CacheMisses	5
171.5	1	CacheHits	0
171.5	1	CacheMisses	5
171.5	2	CacheHits	0
171.5	2	CacheMisses	5
171.5	3	CacheHits	0
171.5	3	CacheMisses	5
172	0	CacheHits	0
172	0	CacheMisses	5
172	1	CacheHits	0
172	1	CacheMisses	5
172	2	CacheHits	0
172	2	CacheMisses	5
172	3	CacheHits	0
172	3	CacheMisses	5
172.5	0	CacheHits	0
172.5	0	CacheMisses	5
172.5	1	CacheHits	0
172.5	1	CacheMisses	5
172.5	2	CacheHits	0
172.5	2	CacheMisses	5
172.5	3	CacheHits	0
172.5	3	CacheMisses	5
173	0	CacheHits	0
173	0	CacheMisses	5
173	1	CacheHits	0
173	1	CacheMisses	5
173	2	CacheHits	0
173	2	CacheMisses	5
173	3	CacheHits	0
173	3	CacheMisses	5
173.5	0	CacheHits	0
173.5	0	CacheMisses	5
173.5	1	CacheHits	0
173.5	1	CacheMisses	5
173.5	2	CacheHits	0
173.5	2	CacheMisses	5
173.5	3	CacheHits	0
173.5	3	CacheMisses	5
174	0	CacheHits	0
174	0	CacheMisses	5
174	1	CacheHits	0
174	1	CacheMisses	5
174	2	CacheHits	0
174	2	CacheMisses	5
174	3	CacheHits	0
174	3	CacheMisses	5
174.5	0	CacheHits	0
174.5	0	CacheMisses	5
174.5	1	CacheHits	0
174.5	1	CacheMisses	5
174.5	2	CacheHits	0
174.5	2	CacheMisses	5
174.5	3	CacheHits	0
174.5	3	CacheMisses	5
175	0	CacheHits	0
175	0	CacheMisses	5
175	1	CacheHits	0
175	1	CacheMisses	5
175	2	CacheHits	0
175	2	CacheMisses	5
175	3	CacheHits	0
175	3	CacheMisses	5
175.5	0	CacheHits	0
175.5	0	CacheMisses	5
175.5	1	CacheHits	0
175.5	1	CacheMisses	5
175.5	2	CacheHits	0
175.5	2	CacheMisses	5
175.5	3	CacheHits	0
175.5	3	CacheMisses	5
176	0	CacheHits	0
176	0	CacheMisses	5
176	1	CacheHits	0
176	1	CacheMisses	5
176	2	CacheHits	0
176	2	CacheMisses	5
176	3	CacheHits	0
176	3	CacheMisses	5
176.5	0	CacheHits	0
176.5	0	CacheMisses	5
176.5	1	CacheHits	0
176.5	1	CacheMisses	5
176.5	2	CacheHits	0
176.5	2	CacheMisses	5
176.5	3	CacheHits	0
176.5	3	CacheMisses	5
177	0	CacheHits	0
177	0	CacheMisses	5
177	1	CacheHits	0
177	1	CacheMisses	5
177	2	CacheHits	0
177	2	CacheMisses	5
177	3	CacheHits	0
177	3	CacheMisses	5
177.5	0	CacheHits	0
177.5	0	CacheMisses	5
177.5	1	CacheHits	0
177.5	1	CacheMisses	5
177.5	2	CacheHits	0
177.5	2	CacheMisses	5
177.5	3	CacheHits	0
177.5	3	CacheMisses	5
178	0	CacheHits	0
178	0	CacheMisses	5
178	1	CacheHits	0
178	1	CacheMisses	5
178	2	CacheHits	0
178	2	CacheMisses	5
178	3	CacheHits	0
178	3	CacheMisses	5
178.5	0	CacheHits	0
178.5	0	CacheMisses	5
178.5	1	CacheHits	0
178.5	1	CacheMisses	5
178.5	2	CacheHits	0
178.5	2	CacheMisses	5
178.5	3	CacheHits	0
178.5	3	CacheMisses	5
179	0	CacheHits	0
179	0	CacheMisses	5
179	1	CacheHits	0
179	1	CacheMisses	5
179	2	CacheHits	0
179	2	CacheMisses	5
179	3	CacheHits	0
179	3	CacheMisses	5
179.5	0	CacheHits	0
179.5	0	CacheMisses	5
179.5	1	CacheHits	0
179.5	1	CacheMisses	5
179.5	2	CacheHits	0
179.5	2	CacheMisses	5
179.5	3	CacheHits	0
179.5	3	CacheMisses	5
180	0	CacheHits	0
180	0	CacheMisses	5
180	1	CacheHits	0
180	1	CacheMisses	5
180	2	CacheHits	0
180	2	CacheMisses	5
180	3	CacheHits	0
180	3	CacheMisses	5
180.5	0	CacheHits	0
180.5	0	CacheMisses	6
180.5	1	CacheHits	0
180.5	1	CacheMisses	6
180.5	2	CacheHits	0
180.5	2	CacheMisses	6
180.5	3	CacheHits	0
180.5	3	CacheMisses	6
181	0	CacheHits	0
181	0	CacheMisses	5
181	1	CacheHits	0
181	1	CacheMisses	5
181	2	CacheHits	0
181	2	CacheMisses	5
181	3	CacheHits	0
181	3	CacheMisses	5
181.5	0	CacheHits	0
181.5	0	CacheMisses	5
181.5	1	CacheHits	0
181.5	1	CacheMisses	5
181.5	2	CacheHits	0
181.5	2	CacheMisses	5
181.5	3	CacheHits	0
181.5	3	CacheMisses	5
182	0	CacheHits	0
182	0	CacheMisses	5
182	1	CacheHits	0
182	1	CacheMisses	5
182	2	CacheHits	0
182	2	CacheMisses	5
182	3	CacheHits	0
182	3	CacheMisses	5
182.5	0	CacheHits	0
182.5	0	CacheMisses	5
182.5	1	CacheHits	0
182.5	1	CacheMisses	5
182.5	2	CacheHits	0
182.5	2	CacheMisses	5
182.5	3	CacheHits	0
182.5	3	CacheMisses	5
183	0	CacheHits	0
183	0	CacheMisses	5
183	1	CacheHits	0
183	1	CacheMisses	5
183	2	CacheHits	0
183	2	CacheMisses	5
183	3	CacheHits	0
183	3	CacheMisses	5
183.5	0	CacheHits	0
183.5	0	CacheMisses	5
183.5	1	CacheHits	0
183.5	1	CacheMisses	5
183.5	2	CacheHits	0
183.5	2	CacheMisses	5
183.5	3	CacheHits	0
183.5	3	CacheMisses	5
184	0	CacheHits	0
184	0	CacheMisses	5
184	1	CacheHits	0
184	1	CacheMisses	5
184	2	CacheHits	0
184	2	CacheMisses	5
184	3	CacheHits	0
184	3	CacheMisses	5
184.5	0	CacheHits	0
184.5	0	CacheMisses	5
184.5	1	CacheHits	0
184.5	1	CacheMisses	5
184.5	2	CacheHits	0
184.5	2	CacheMisses	5
184.5	3	CacheHits	0
184.5	3	CacheMisses	5
185	0	CacheHits	0
185	0	CacheMisses	5
185	1	CacheHits	0
185	1	CacheMisses	5
185	2	CacheHits	0
185	2	CacheMisses	5
185	3	CacheHits	0
185	3	CacheMisses	5
185.5	0	CacheHits	0
185.5	0	CacheMisses	5
185.5	1	CacheHits	0
185.5	1	CacheMisses	5
185.5	2	CacheHits	0
185.5	2	CacheMisses	5
185.5	3	CacheHits	0
185.5	3	CacheMisses	5
186	0	CacheHits	0
186	0	CacheMisses	5
186	1	CacheHits	0
186	1	CacheMisses	5
186	2	CacheHits	0
186	2	CacheMisses	5
186	3	CacheHits	0
186	3	CacheMisses	5
186.5	0	CacheHits	0
186.5	0	CacheMisses	5
186.5	1	CacheHits	0
186.5	1	CacheMisses	5
186.5	2	CacheHits	0
186.5	2	CacheMisses	5
186.5	3	CacheHits	0
186.5	3	CacheMisses	5
187	0	CacheHits	0
187	0	CacheMisses	5
187	1	CacheHits	0
187	1	CacheMisses	5
187	2	CacheHits	0
187	2	CacheMisses	5
187	3	CacheHits	0
187	3	CacheMisses	5
187.5	0	CacheHits	0
187.5	0	CacheMisses	5
187.5	1	CacheHits	0
187.5	1	CacheMisses	5
187.5	2	CacheHits	0
187.5	2	CacheMisses	5
187.5	3	CacheHits	0
187.5	3	CacheMisses	5
188	0	CacheHits	0
188	0	CacheMisses	5
188	1	CacheHits	0
188	1	CacheMisses	5
188	2	CacheHits	0
188	2	CacheMisses	5
188	3	CacheHits	0
188	3	CacheMisses	5
188.5	0	CacheHits	0
188.5	0	CacheMisses	5
188.5	1	CacheHits	0
188.5	1	CacheMisses	5
188.5	2	CacheHits	0
188.5	2	CacheMisses	5
188.5	3	CacheHits	0
188.5	3	CacheMisses	5
189	0	CacheHits	0
189	0	CacheMisses	5
189	1	CacheHits	0
189	1	CacheMisses	5
189	2	CacheHits	0
189	2	CacheMisses	5
189	3	CacheHits	0
189	3	CacheMisses	5
189.5	0	CacheHits	0
189.5	0	CacheMisses	5
189.5	1	CacheHits	0
189.5	1	CacheMisses	5
189.5	2	CacheHits	0
189.5	2	CacheMisses	5
189.5	3	CacheHits	0
189.5	3	CacheMisses	5
190	0	CacheHits	0
190	0	CacheMisses	5
190	1	CacheHits	0
190	1	CacheMisses	5
190	2	CacheHits	0
190	2	CacheMisses	5
190	3	CacheHits	0
190	3	CacheMisses	5
190.5	0	CacheHits	0
190.5	0	CacheMisses	5
190.5	1	CacheHits	0
190.5	1	CacheMisses	5
190.5	2	CacheHits	0
190.5	2	CacheMisses	5
190.5	3	CacheHits	0
190.5	3	CacheMisses	5
191	0	CacheHits	0
191	0	CacheMisses	5
191	1	CacheHits	0
191	1	CacheMisses	5
191	2	CacheHits	0
191	2	CacheMisses	5
191	3	CacheHits	0
191	3	CacheMisses	5
191.5	0	CacheHits	0
191.5	0	CacheMisses	5
191.5	1	CacheHits	0
191.5	1	CacheMisses	5
191.5	2	CacheHits	0
191.5	2	CacheMisses	5
191.5	3	CacheHits	0
191.5	3	CacheMisses	5
192	0	CacheHits	0
192	0	CacheMisses	5
192	1	CacheHits	0
192	1	CacheMisses	5
192	2	CacheHits	0
192	2	CacheMisses	5
192	3	CacheHits	0
192	3	CacheMisses	5
192.5	0	CacheHits	0
192.5	0	CacheMisses	5
192.5	1	CacheHits	0
192.5	1	CacheMisses	5
192.5	2	CacheHits	0
192.5	2	CacheMisses	5
192.5	3	CacheHits	0
192.5	3	CacheMisses	5
193	0	CacheHits	0
193	0	CacheMisses	5
193	1	CacheHits	0
193	1	CacheMisses	5
193	2	CacheHits	0
193	2	CacheMisses	5
193	3	CacheHits	0
193	3	CacheMisses	5
193.5	0	CacheHits	0
193.5	0	CacheMisses	5
193.5	1	CacheHits	0
193.5	1	CacheMisses	5
193.5	2	CacheHits	0
193.5	2	CacheMisses	5
193.5	3	CacheHits	0
193.5	3	CacheMisses	5
194	0	CacheHits	0
194	0	CacheMisses	5
194	1	CacheHits	0
194	1	CacheMisses	5
194	2	CacheHits	0
194	2	CacheMisses	5
194	3	CacheHits	0
